Medicine,Side Effect,Seriousness,Severity Score,Frequency,Active Ingredient,Alternatives
Amitriptyline,Drug interaction,Serious,0.4,2027,amitriptyline hydrochloride,"amitriptyline, diazepam , perphenazine"
Amitriptyline,Fall,Serious,0.4,2026,amitriptyline hydrochloride,"amitriptyline, diazepam , perphenazine"
Atenolol,Drug ineffective,Non-Serious,0,4225,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Nausea,Serious,0.2,3636,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Fatigue,Serious,0.4,3495,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Diarrhoea,Non-Serious,0,3334,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Dyspnoea,Non-Serious,0,3221,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Vomiting,Serious,0.2,2586,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Headache,Serious,0,2564,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Dizziness,Serious,0.2,2477,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Pain,Serious,0,2437,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Malaise,Non-Serious,0,2120,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Asthenia,Serious,0,2087,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Pneumonia,Serious,0.5,2085,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Pyrexia,Serious,0,2075,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Drug interaction,Serious,0,2027,atenolol,"atenolol , chlorthalidone , hydralazine"
Atenolol,Fall,Serious,0,2026,atenolol,"atenolol , chlorthalidone , hydralazine"
Baclofen,Drug ineffective,Serious,0.2,4225,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Nausea,Non-Serious,0,3636,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Fatigue,Non-Serious,0,3495,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Diarrhoea,Non-Serious,0,3334,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Dyspnoea,Serious,0.1,3221,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Vomiting,Serious,0.1,2586,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Headache,Non-Serious,0,2564,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Dizziness,Serious,0.1,2477,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Pain,Non-Serious,0,2437,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Malaise,Serious,0,2120,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Asthenia,Non-Serious,0,2087,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Pneumonia,Serious,0.2,2085,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Pyrexia,Non-Serious,0,2075,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Drug interaction,Serious,0,2027,baclofen,"topiramate , topamax, amitriptyline"
Baclofen,Fall,Non-Serious,0,2026,baclofen,"topiramate , topamax, amitriptyline"
Benzonatate,Drug ineffective,Non-Serious,0,4225,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Nausea,Serious,0.5,3636,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Fatigue,Serious,0.5,3495,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Diarrhoea,Serious,0.2,3334,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Dyspnoea,Serious,0,3221,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Vomiting,Serious,0.2,2586,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Headache,Serious,0,2564,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Dizziness,Serious,0,2477,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Pain,Non-Serious,0,2437,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Malaise,Serious,0.5,2120,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Asthenia,Serious,0.2,2087,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Pneumonia,Serious,0.2,2085,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Pyrexia,Serious,0.2,2075,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Drug interaction,Serious,0.5,2027,benzonatate,"delsym,acetaminophen,guaifenesin"
Benzonatate,Fall,Serious,0.2,2026,benzonatate,"delsym,acetaminophen,guaifenesin"
Bicalutamide,Drug ineffective,Serious,0,4225,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Nausea,Non-Serious,0,3636,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Fatigue,Serious,0,3495,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Diarrhoea,Non-Serious,0,3334,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Dyspnoea,Serious,0,3221,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Vomiting,Serious,0.2,2586,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Headache,Non-Serious,0,2564,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Dizziness,Non-Serious,0,2477,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Pain,Serious,0.1,2437,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Malaise,Non-Serious,0,2120,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Asthenia,Serious,0.2,2087,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Pneumonia,Serious,0.2,2085,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Pyrexia,Serious,0,2075,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Drug interaction,Serious,0.2,2027,bicalutamide,"bicalutamide ,zytiga,casodex"
Bicalutamide,Fall,Serious,0.2,2026,bicalutamide,"bicalutamide ,zytiga,casodex"
Bisoprolol,Drug ineffective,Serious,0.2,4225,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Nausea,Serious,0,3636,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Fatigue,Serious,0,3495,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Diarrhoea,Serious,0,3334,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Dyspnoea,Serious,0.2,3221,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Vomiting,Serious,0.5,2586,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Headache,Serious,0,2564,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Dizziness,Non-Serious,0,2477,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Pain,Serious,0.3,2437,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Malaise,Serious,0,2120,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Asthenia,Serious,0.2,2087,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Pneumonia,Serious,0.9,2085,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Pyrexia,Serious,0,2075,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Drug interaction,Serious,0.2,2027,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Bisoprolol,Fall,Serious,0.2,2026,bisoprolol fumarate,"bisoprolol , hydrochlorothiazide , losartan , metoprolol "
Carvedilol,Drug ineffective,Serious,0.2,4225,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Nausea,Serious,0,3636,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Fatigue,Non-Serious,0,3495,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Diarrhoea,Non-Serious,0,3334,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Dyspnoea,Non-Serious,0,3221,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Vomiting,Serious,0.2,2586,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Headache,Non-Serious,0,2564,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Dizziness,Serious,0.2,2477,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Pain,Non-Serious,0,2437,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Malaise,Serious,0,2120,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Asthenia,Non-Serious,0,2087,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Pneumonia,Serious,0.2,2085,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Pyrexia,Serious,0.2,2075,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Drug interaction,Serious,0.2,2027,carvedilol phosphate,"carvedilol , zestril , toprol "
Carvedilol,Fall,Serious,0.2,2026,carvedilol phosphate,"carvedilol , zestril , toprol "
Celecoxib,Drug ineffective,Serious,0.2,4225,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Nausea,Serious,0,3636,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Fatigue,Serious,0.2,3495,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Diarrhoea,Serious,0.2,3334,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Dyspnoea,Serious,0.5,3221,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Vomiting,Serious,0.2,2586,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Headache,Serious,0.2,2564,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Dizziness,Serious,0.2,2477,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Pain,Serious,0.2,2437,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Malaise,Serious,0.2,2120,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Asthenia,Serious,0.1,2087,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Pneumonia,Serious,0.2,2085,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Pyrexia,Serious,0.2,2075,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Drug interaction,Serious,0.2,2027,celecoxib,"aodipine , celecoxib , tramadol"
Celecoxib,Fall,Serious,0.6,2026,celecoxib,"aodipine , celecoxib , tramadol"
Cephalexin,Drug ineffective,Non-Serious,0,4225,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Nausea,Serious,0.6,3636,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Fatigue,Serious,0.2,3495,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Diarrhoea,Serious,0,3334,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Dyspnoea,Serious,0,3221,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Vomiting,Serious,0.2,2586,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Headache,Non-Serious,0,2564,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Dizziness,Serious,0,2477,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Pain,Serious,0,2437,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Malaise,Serious,0.2,2120,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Asthenia,Serious,0.6,2087,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Pneumonia,Serious,0.2,2085,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Pyrexia,Serious,0,2075,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Drug interaction,Serious,0,2027,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Cephalexin,Fall,Serious,0.2,2026,cephalexin anhydrous,"cephalexin, bromhexine, ambroxol"
Clarithromycin,Drug ineffective,Serious,0,4225,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Nausea,Serious,0,3636,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Fatigue,Serious,0,3495,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Diarrhoea,Serious,0,3334,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Dyspnoea,Serious,0,3221,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Vomiting,Non-Serious,0,2586,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Headache,Serious,0,2564,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Dizziness,Serious,0,2477,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Pain,Serious,0.2,2437,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Malaise,Serious,0,2120,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Asthenia,Serious,0,2087,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Pneumonia,Serious,0.2,2085,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Pyrexia,Serious,0.2,2075,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Drug interaction,Serious,0.2,2027,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clarithromycin,Fall,Serious,0.2,2026,clarithromycin,"amoxicillin , clarithromycin , omeprazole , lansoprazole , vonoprazan , voquezna "
Clopidogrel,Drug ineffective,Serious,0,4225,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Nausea,Non-Serious,0,3636,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Fatigue,Non-Serious,0,3495,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Diarrhoea,Serious,0.6,3334,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Dyspnoea,Serious,0.1,3221,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Vomiting,Serious,0.1,2586,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Headache,Non-Serious,0,2564,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Dizziness,Serious,0.1,2477,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Pain,Serious,0,2437,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Malaise,Serious,0,2120,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Asthenia,Non-Serious,0,2087,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Pneumonia,Serious,0.9,2085,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Pyrexia,Serious,0,2075,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Drug interaction,Serious,0,2027,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Clopidogrel,Fall,Serious,0.2,2026,clopidogrel bisulfate,"aspirin , clopidogrel , prasugrel"
Cyclobenzaprine,Drug ineffective,Serious,0,4225,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Nausea,Serious,0.2,3636,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Fatigue,Serious,0.2,3495,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Diarrhoea,Serious,0.6,3334,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Dyspnoea,Serious,0,3221,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Vomiting,Serious,0.2,2586,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Headache,Serious,0,2564,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Dizziness,Serious,0,2477,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Pain,Serious,0.3,2437,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Malaise,Serious,0,2120,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Asthenia,Serious,0.6,2087,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Pneumonia,Serious,0,2085,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Pyrexia,Serious,0.5,2075,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Drug interaction,Non-Serious,0,2027,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Cyclobenzaprine,Fall,Non-Serious,0,2026,cyclobenzaprine hydrochloride,"clonixin , cyclobenzaprine , magnesium oxide"
Desloratadine,Drug ineffective,Non-Serious,0,4225,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Nausea,Serious,0,3636,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Fatigue,Serious,0.3,3495,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Diarrhoea,Serious,0.2,3334,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Dyspnoea,Serious,0.3,3221,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Vomiting,Serious,0,2586,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Headache,Serious,0.3,2564,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Dizziness,Serious,0.3,2477,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Pain,Serious,0,2437,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Malaise,Serious,0,2120,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Asthenia,Serious,0,2087,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Pneumonia,Serious,0.2,2085,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Pyrexia,Serious,0.2,2075,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Drug interaction,Serious,0,2027,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Desloratadine,Fall,Serious,0.4,2026,desloratadine,"desloratadine , pseudoephedrine , clarinex-D"
Diclofenac,Drug ineffective,Non-Serious,0,4225,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Nausea,Serious,0,3636,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Fatigue,Non-Serious,0,3495,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Diarrhoea,Non-Serious,0,3334,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Dyspnoea,Serious,0,3221,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Vomiting,Serious,0.2,2586,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Headache,Serious,0.2,2564,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Dizziness,Serious,0,2477,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Pain,Serious,0.2,2437,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Malaise,Non-Serious,0,2120,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Asthenia,Serious,1,2087,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Pneumonia,Serious,0.2,2085,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Pyrexia,Serious,0,2075,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Drug interaction,Serious,0,2027,diclofenac sodium,"pridinol, codeine , diclofenac"
Diclofenac,Fall,Serious,0,2026,diclofenac sodium,"pridinol, codeine , diclofenac"
Diltiazem,Drug ineffective,Non-Serious,0,4225,diltiazem hydrochloride,"diltiazem , hydrochlorothiazide , enalapril"
Diltiazem,Nausea,Serious,0.9,3636,diltiazem hydrochloride,"diltiazem , hydrochlorothiazide , enalapril"
Diltiazem,Fatigue,Serious,0.9,3495,diltiazem hydrochloride,"diltiazem , hydrochlorothiazide , enalapril"
